Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Доктор,Linux - Chrome 97.0.4692.71,,,2022-03-03 12:35:26,2022-03-03 12:54:17,"18m - 51,353s",FAILED
,,,,,,,
Test Cases/Доктор/дописать проверку на игрока Проверка вкладки Питание,Linux - Chrome 97.0.4692.71,,,2022-03-03 12:35:28,2022-03-03 12:40:12,"4m - 43,799s",FAILED
"callTestCase(findTestCase(""Доктор/Авторизация врач""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:35:33,2022-03-03 12:38:43,"3m - 9,831s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Доктор)/Case (Питание)/span_pitanie""))",Linux - Chrome 97.0.4692.71,Вкладка Питание,,2022-03-03 12:38:43,2022-03-03 12:38:51,"8,422s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Доктор)/Case (Питание)/place_choose school""))",Linux - Chrome 97.0.4692.71,Поле введите школу,,2022-03-03 12:38:51,2022-03-03 12:38:54,"3,201s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Доктор)/Case (Питание)/div_Avangard""))",Linux - Chrome 97.0.4692.71,Выбор Авангард,,2022-03-03 12:38:54,2022-03-03 12:38:56,"2,147s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Доктор)/Case (Питание)/place choose team""))",Linux - Chrome 97.0.4692.71,Поле ввода команды,,2022-03-03 12:38:56,2022-03-03 12:38:58,"2,115s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Доктор)/Case (Питание)/div_omsk""))",Linux - Chrome 97.0.4692.71,Ввести Омские Ястребы,,2022-03-03 12:38:58,2022-03-03 12:39:33,"34,433s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Доктор)/Case (Питание)/button_edit""))",Linux - Chrome 97.0.4692.71,Нажать кнопку редактровать,,2022-03-03 12:39:33,2022-03-03 12:40:10,"36,961s",FAILED
,,,,,,,
Test Cases/Доктор/Просмотр профиля,Linux - Chrome 97.0.4692.71,,,2022-03-03 12:40:12,2022-03-03 12:43:58,"3m - 45,429s",PASSED
"callTestCase(findTestCase(""Доктор/Авторизация врач""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:40:13,2022-03-03 12:43:41,"3m - 28,469s",PASSED
"click(findTestObject(""Object Repository/vrach/profile/Page_/span_TestDoctormail.ru""))",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:43:41,2022-03-03 12:43:51,"9,283s",PASSED
"click(findTestObject(""Object Repository/vrach/profile/Page_/save""))",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:43:51,2022-03-03 12:43:53,"2,126s",PASSED
"verifyTextPresent(""Пользователь сохранен"", true)",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:43:53,2022-03-03 12:43:55,"2,279s",PASSED
"click(findTestObject(""Object Repository/vrach/profile/Page_/exit""))",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:43:55,2022-03-03 12:43:57,"2,118s",PASSED
closeBrowser(),Linux - Chrome 97.0.4692.71,,,2022-03-03 12:43:57,2022-03-03 12:43:58,"0,493s",PASSED
,,,,,,,
Test Cases/Доктор/Психотест (психолог),Linux - Chrome 97.0.4692.71,,,2022-03-03 12:43:58,2022-03-03 12:46:07,"2m - 9,477s",PASSED
"openBrowser("""")",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:43:58,2022-03-03 12:45:09,"1m - 10,878s",PASSED
maximizeWindow(),Linux - Chrome 97.0.4692.71,,,2022-03-03 12:45:09,2022-03-03 12:45:10,"0,511s",PASSED
"navigateToUrl(""https://stars-stage.hawk.ru:8080/"")",Linux - Chrome 97.0.4692.71,адрес сайта ,,2022-03-03 12:45:10,2022-03-03 12:45:15,"5,858s",PASSED
"setText(findTestObject(""Avangard New/Object (Психолог)/login (Логин Психолог)""), ""psychoTEST@mail.ru"")",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:45:15,2022-03-03 12:45:20,"4,460s",PASSED
"setText(findTestObject(""Avangard New/Object (Психолог)/password (Пароль Психолог)""), ""psychoTEST@mail.ru"", STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:45:20,2022-03-03 12:45:25,"4,815s",PASSED
"click(findTestObject(""Object Repository/vrach/psychotest/Page_/go""))",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:45:25,2022-03-03 12:45:27,"2,234s",PASSED
"click(findTestObject(""Object Repository/vrach/psychotest/Page_/psychotest""))",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:45:27,2022-03-03 12:45:35,"8,375s",PASSED
"verifyTextPresent(""Психологический профиль"", false)",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:45:35,2022-03-03 12:45:37,"1,882s",PASSED
"click(findTestObject(""Object Repository/vrach/psychotest/Page_/school""))",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:45:37,2022-03-03 12:45:39,"2,108s",PASSED
"click(findTestObject(""Object Repository/vrach/psychotest/Page_/avanguard""))",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:45:39,2022-03-03 12:45:41,"2,067s",PASSED
"click(findTestObject(""Object Repository/vrach/psychotest/Page_/team""))",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:45:41,2022-03-03 12:45:44,"2,133s",PASSED
"click(findTestObject(""Object Repository/vrach/psychotest/Page_/varteam""))",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:45:44,2022-03-03 12:45:46,"2,631s",PASSED
"click(findTestObject(""Object Repository/vrach/psychotest/Page_/player""))",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:45:46,2022-03-03 12:45:49,"2,442s",PASSED
"click(findTestObject(""Object Repository/vrach/psychotest/Page_/varplayer""))",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:45:49,2022-03-03 12:45:51,"2,644s",PASSED
"click(findTestObject(""Object Repository/vrach/psychotest/Page_/date""))",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:45:51,2022-03-03 12:45:54,"2,764s",PASSED
"click(findTestObject(""Object Repository/vrach/psychotest/Page_/enter_date""))",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:45:54,2022-03-03 12:45:56,"2,233s",PASSED
"verifyTextPresent(""Реакция на простой стимул"", false)",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:45:56,2022-03-03 12:45:59,"2,407s",PASSED
"scrollToElement(findTestObject(""Object Repository/vrach/psychotest/Page_/thinking""), 0)",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:45:59,2022-03-03 12:46:01,"2,464s",PASSED
"setText(findTestObject(""Object Repository/vrach/psychotest/Page_/thinking""), ""9"")",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:46:01,2022-03-03 12:46:05,"3,977s",PASSED
"click(findTestObject(""Object Repository/vrach/psychotest/Page_/button_save""))",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:46:05,2022-03-03 12:46:07,"2,032s",PASSED
,,,,,,,
