Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Доктор,Linux - Chrome 97.0.4692.71,,,2022-04-05 10:19:33,2022-04-05 10:50:08,"30m - 34,898s",FAILED
,,,,,,,
Test Cases/Доктор/дописать проверку на игрока Проверка вкладки Питание,Linux - Chrome 97.0.4692.71,,,2022-04-05 10:19:35,2022-04-05 10:24:35,"4m - 59,911s",FAILED
"callTestCase(findTestCase(""Доктор/Авторизация врач""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-04-05 10:19:39,2022-04-05 10:23:25,"3m - 46,084s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Доктор)/Case (Питание)/span_pitanie""))",Linux - Chrome 97.0.4692.71,Вкладка Питание,,2022-04-05 10:23:25,2022-04-05 10:23:33,"8,452s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Доктор)/Case (Питание)/place_choose school""))",Linux - Chrome 97.0.4692.71,Поле введите школу,,2022-04-05 10:23:33,2022-04-05 10:23:36,"2,786s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Доктор)/Case (Питание)/div_Avangard""))",Linux - Chrome 97.0.4692.71,Выбор Авангард,,2022-04-05 10:23:36,2022-04-05 10:23:39,"2,757s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Доктор)/Case (Питание)/place choose team""))",Linux - Chrome 97.0.4692.71,Поле ввода команды,,2022-04-05 10:23:39,2022-04-05 10:23:41,"2,519s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Доктор)/Case (Питание)/div_omsk""))",Linux - Chrome 97.0.4692.71,Ввести Омские Ястребы,,2022-04-05 10:23:41,2022-04-05 10:23:43,"1,950s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Доктор)/Case (Питание)/button_edit""))",Linux - Chrome 97.0.4692.71,Нажать кнопку редактровать,,2022-04-05 10:23:43,2022-04-05 10:23:46,"2,375s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Доктор)/Case (Питание)/span_add""))",Linux - Chrome 97.0.4692.71,Добавить рацион Ганину,,2022-04-05 10:23:46,2022-04-05 10:24:33,"46,934s",FAILED
,,,,,,,
Test Cases/Доктор/Просмотр профиля,Linux - Chrome 97.0.4692.71,,,2022-04-05 10:24:35,2022-04-05 10:29:43,"5m - 8,175s",PASSED
"callTestCase(findTestCase(""Доктор/Авторизация врач""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-04-05 10:24:35,2022-04-05 10:29:28,"4m - 52,708s",PASSED
"click(findTestObject(""Object Repository/vrach/profile/Page_/span_TestDoctormail.ru""))",Linux - Chrome 97.0.4692.71,,,2022-04-05 10:29:28,2022-04-05 10:29:36,"7,739s",PASSED
"click(findTestObject(""Object Repository/vrach/profile/Page_/save""))",Linux - Chrome 97.0.4692.71,,,2022-04-05 10:29:36,2022-04-05 10:29:38,"2,276s",PASSED
"verifyTextPresent(""Пользователь сохранен"", true)",Linux - Chrome 97.0.4692.71,,,2022-04-05 10:29:38,2022-04-05 10:29:41,"2,605s",PASSED
"click(findTestObject(""Object Repository/vrach/profile/Page_/exit""))",Linux - Chrome 97.0.4692.71,,,2022-04-05 10:29:41,2022-04-05 10:29:43,"2,031s",PASSED
closeBrowser(),Linux - Chrome 97.0.4692.71,,,2022-04-05 10:29:43,2022-04-05 10:29:43,"0,543s",PASSED
,,,,,,,
Test Cases/Доктор/Психотест (психолог),Linux - Chrome 97.0.4692.71,,,2022-04-05 10:29:43,2022-04-05 10:35:49,"6m - 6,103s",FAILED
"openBrowser("""")",Linux - Chrome 97.0.4692.71,,,2022-04-05 10:29:44,2022-04-05 10:33:10,"3m - 26,015s",PASSED
