Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Avangard New/Object (Доктор)/Case (Питание)/button_save""))",Linux - Chrome 97.0.4692.71,Сохраняет рацион,,2022-04-04 12:45:27,2022-04-04 12:45:29,"2,133s",PASSED
"verifyElementText(findTestObject(""Object Repository/Avangard New/Object (Доктор)/Case (Питание)/alert verif""), ""Рекомендация успешно добавлена"")",Linux - Chrome 97.0.4692.71,Проверка сохранения,,2022-04-04 12:45:29,2022-04-04 12:45:35,"6,402s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Доктор)/Case (Питание)/span_home""))",Linux - Chrome 97.0.4692.71,Переход на главную,,2022-04-04 12:45:35,2022-04-04 12:45:38,"2,093s",PASSED
"callTestCase(findTestCase(""Игрок/Авторизация""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,Проверки за игрока,,2022-04-04 12:45:38,2022-04-04 12:45:38,"0,002s",NOT_RUN
"comment("""")",Linux - Chrome 97.0.4692.71,КОГДА БУДЕТ ГОТОВ БЛОК РЕКОМЕНДАЦИЙ НА ДАШБОРДЕ НАДО ДОПИСАТЬ ТЕСТ ПРОВЕРКУ ,,2022-04-04 12:45:38,2022-04-04 12:45:38,"0,000s",NOT_RUN
"callTestCase(findTestCase(""Тренер/будет переделываться Рекомендации (переиспользуется в проверке Питания у доктора)""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-04-04 12:45:38,2022-04-04 12:51:57,"6m - 19,053s",FAILED
,,,,,,,
Test Cases/Доктор/Просмотр профиля,Linux - Chrome 97.0.4692.71,,,2022-04-04 12:51:59,2022-04-04 12:57:27,"5m - 28,103s",PASSED
"callTestCase(findTestCase(""Доктор/Авторизация врач""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-04-04 12:51:59,2022-04-04 12:57:07,"5m - 7,698s",PASSED
"click(findTestObject(""Object Repository/vrach/profile/Page_/span_TestDoctormail.ru""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 12:57:07,2022-04-04 12:57:19,"11,845s",PASSED
"click(findTestObject(""Object Repository/vrach/profile/Page_/save""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 12:57:19,2022-04-04 12:57:21,"1,994s",PASSED
"verifyTextPresent(""Пользователь сохранен"", true)",Linux - Chrome 97.0.4692.71,,,2022-04-04 12:57:21,2022-04-04 12:57:24,"3,623s",PASSED
"click(findTestObject(""Object Repository/vrach/profile/Page_/exit""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 12:57:24,2022-04-04 12:57:26,"1,942s",PASSED
closeBrowser(),Linux - Chrome 97.0.4692.71,,,2022-04-04 12:57:26,2022-04-04 12:57:27,"0,523s",PASSED
,,,,,,,
Test Cases/Доктор/Психотест (психолог),Linux - Chrome 97.0.4692.71,,,2022-04-04 12:57:27,2022-04-04 13:04:18,"6m - 50,902s",FAILED
"openBrowser("""")",Linux - Chrome 97.0.4692.71,,,2022-04-04 12:57:27,2022-04-04 13:01:43,"4m - 16,116s",PASSED
maximizeWindow(),Linux - Chrome 97.0.4692.71,,,2022-04-04 13:01:43,2022-04-04 13:01:44,"0,493s",PASSED
"navigateToUrl(""https://stars-stage.hawk.ru:8080/"")",Linux - Chrome 97.0.4692.71,адрес сайта ,,2022-04-04 13:01:44,2022-04-04 13:01:51,"6,741s",PASSED
"setText(findTestObject(""Avangard New/Object (Психолог)/login (Логин Психолог)""), ""psychotest@test.ru"")",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:01:51,2022-04-04 13:01:54,"3,829s",PASSED
"setText(findTestObject(""Avangard New/Object (Психолог)/password (Пароль Психолог)""), ""psychotest@test.ru"", STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:01:54,2022-04-04 13:01:58,"3,789s",PASSED
"click(findTestObject(""Object Repository/vrach/psychotest/Page_/go""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:01:58,2022-04-04 13:02:00,"1,976s",PASSED
"click(findTestObject(""Object Repository/vrach/psychotest/Page_/psychotest""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:02:00,2022-04-04 13:02:13,"12,610s",PASSED
"verifyTextPresent(""Психологический профиль"", false)",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:02:13,2022-04-04 13:02:14,"1,691s",PASSED
"click(findTestObject(""Object Repository/vrach/psychotest/Page_/school""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:02:14,2022-04-04 13:02:16,"2,006s",PASSED
"click(findTestObject(""Object Repository/vrach/psychotest/Page_/avanguard""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:02:16,2022-04-04 13:02:50,"33,230s",PASSED
"click(findTestObject(""Object Repository/vrach/psychotest/Page_/team""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:02:50,2022-04-04 13:02:52,"1,851s",PASSED
"click(findTestObject(""Object Repository/vrach/psychotest/Page_/varteam""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:02:52,2022-04-04 13:03:26,"33,984s",PASSED
"click(findTestObject(""Object Repository/vrach/psychotest/Page_/player""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:03:26,2022-04-04 13:03:28,"2,301s",PASSED
"click(findTestObject(""Object Repository/vrach/psychotest/Page_/varplayer""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:03:28,2022-04-04 13:04:16,"47,701s",FAILED
,,,,,,,
Test Cases/Доктор/Создание карточки болезни,Linux - Chrome 97.0.4692.71,,,2022-04-04 13:04:18,2022-04-04 13:23:35,"19m - 17,680s",PASSED
"callTestCase(findTestCase(""Доктор/Авторизация врач""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:04:18,2022-04-04 13:09:03,"4m - 45,182s",PASSED
"click(findTestObject(""Avangard New/Object (Доктор)/Case (Создание карточки и удаление)/button_add""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:09:03,2022-04-04 13:09:19,"15,538s",PASSED
"click(findTestObject(""Avangard New/Object (Доктор)/Case (Создание карточки и удаление)/school""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:09:19,2022-04-04 13:09:25,"5,724s",PASSED
"click(findTestObject(""Avangard New/Object (Доктор)/Case (Создание карточки и удаление)/avanguard""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:09:25,2022-04-04 13:09:27,"2,376s",PASSED
"click(findTestObject(""Avangard New/Object (Доктор)/Case (Создание карточки и удаление)/team""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:09:27,2022-04-04 13:09:29,"2,016s",PASSED
"click(findTestObject(""Avangard New/Object (Доктор)/Case (Создание карточки и удаление)/var_team""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:09:29,2022-04-04 13:09:31,"2,181s",PASSED
"click(findTestObject(""Avangard New/Object (Доктор)/Case (Создание карточки и удаление)/player""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:09:31,2022-04-04 13:09:33,"2,076s",PASSED
"click(findTestObject(""Avangard New/Object (Доктор)/Case (Создание карточки и удаление)/var_player""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:09:33,2022-04-04 13:09:36,"2,225s",PASSED
"click(findTestObject(""Avangard New/Object (Доктор)/Case (Создание карточки и удаление)/tip""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:09:36,2022-04-04 13:09:37,"1,942s",PASSED
"click(findTestObject(""Avangard New/Object (Доктор)/Case (Создание карточки и удаление)/travma""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:09:37,2022-04-04 13:09:39,"2,001s",PASSED
"click(findTestObject(""Avangard New/Object (Доктор)/Case (Создание карточки и удаление)/stady 1""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:09:39,2022-04-04 13:09:42,"2,151s",PASSED
"click(findTestObject(""Avangard New/Object (Доктор)/Case (Создание карточки и удаление)/choise_stady""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:09:42,2022-04-04 13:09:44,"2,033s",PASSED
"click(findTestObject(""Avangard New/Object (Доктор)/Case (Создание карточки и удаление)/tip travm""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:09:44,2022-04-04 13:09:46,"2,217s",PASSED
"click(findTestObject(""Avangard New/Object (Доктор)/Case (Создание карточки и удаление)/choise_travm""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:09:46,2022-04-04 13:09:48,"2,359s",PASSED
"setText(findTestObject(""Avangard New/Object (Доктор)/Case (Создание карточки и удаление)/dop opisanie""), ""автотестирование "")",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:09:48,2022-04-04 13:09:53,"4,704s",PASSED
"click(findTestObject(""Avangard New/Object (Доктор)/Case (Создание карточки и удаление)/button_save""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:09:53,2022-04-04 13:09:55,"2,400s",PASSED
"verifyTextPresent(""Карточка успешно сохранена"", false)",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:09:55,2022-04-04 13:10:00,"4,847s",PASSED
"callTestCase(findTestCase(""Доктор/Проверка в профиле статуса (переиспользуется в Создание карточки болезни)""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:10:00,2022-04-04 13:13:29,"3m - 29,331s",PASSED
"callTestCase(findTestCase(""Доктор/Вкладки удаление (переиспользуется в Создание карточки болезни)""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:13:29,2022-04-04 13:18:24,"4m - 54,097s",PASSED
"callTestCase(findTestCase(""Доктор/Проверка доступности игрока (переиспользуется Создание карточки болезни)""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:18:24,2022-04-04 13:23:35,"5m - 11,197s",PASSED
closeBrowser(),Linux - Chrome 97.0.4692.71,,,2022-04-04 13:23:35,2022-04-04 13:23:35,"0,473s",PASSED
