Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Доктор,Linux - Chrome 97.0.4692.71,,,2022-02-21 12:30:26,2022-02-21 12:48:45,"18m - 19,357s",FAILED
,,,,,,,
Test Cases/Доктор/Проверка вкладки Питание,Linux - Chrome 97.0.4692.71,,,2022-02-21 12:30:27,2022-02-21 12:34:09,"3m - 42,059s",FAILED
"callTestCase(findTestCase(""Доктор/Авторизация врач""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:30:32,2022-02-21 12:32:22,"1m - 49,666s",PASSED
"click(findTestObject(""Object Repository/vrach/imt/Page_/IMT""))",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:32:22,2022-02-21 12:32:30,"8,069s",PASSED
"click(findTestObject(""Object Repository/vrach/imt/Page_/school""))",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:32:30,2022-02-21 12:32:33,"3,241s",PASSED
"click(findTestObject(""Object Repository/vrach/imt/Page_/div_ (2)""))",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:32:33,2022-02-21 12:32:35,"1,956s",PASSED
"click(findTestObject(""Object Repository/vrach/imt/Page_/team""))",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:32:35,2022-02-21 12:32:37,"2,209s",PASSED
"click(findTestObject(""Object Repository/vrach/imt/Page_/OYA""))",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:32:37,2022-02-21 12:32:40,"2,365s",PASSED
"click(findTestObject(""Object Repository/vrach/imt/Page_/edit""))",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:32:40,2022-02-21 12:32:45,"5,109s",PASSED
"scrollToElement(findTestObject(""Object Repository/vrach/imt/Page_/trikozov""), 0)",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:32:45,2022-02-21 12:32:45,"0,001s",NOT_RUN
"click(findTestObject(""Object Repository/vrach/imt/Page_/trikozov""))",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:32:45,2022-02-21 12:32:47,"2,547s",PASSED
"click(findTestObject(""Object Repository/vrach/imt/Page_/recomend""))",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:32:47,2022-02-21 12:33:21,"33,491s",PASSED
"click(findTestObject(""Object Repository/vrach/imt/Page_/tiprecomend""))",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:33:21,2022-02-21 12:33:23,"2,168s",PASSED
"click(findTestObject(""Object Repository/vrach/imt/Page_/addtask""))",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:33:23,2022-02-21 12:33:25,"2,103s",PASSED
"setText(findTestObject(""Object Repository/vrach/imt/Page_/input_ _sc-eqIVtm fYABJt""), ""автотест проверка ИМТ"")",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:33:25,2022-02-21 12:34:07,"41,820s",FAILED
,,,,,,,
Test Cases/Доктор/Просмотр профиля,Linux - Chrome 97.0.4692.71,,,2022-02-21 12:34:09,2022-02-21 12:37:09,"2m - 59,587s",PASSED
"callTestCase(findTestCase(""Доктор/Авторизация врач""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:34:09,2022-02-21 12:36:53,"2m - 43,513s",PASSED
"click(findTestObject(""Object Repository/vrach/profile/Page_/span_TestDoctormail.ru""))",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:36:53,2022-02-21 12:37:01,"8,365s",PASSED
"click(findTestObject(""Object Repository/vrach/profile/Page_/save""))",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:37:01,2022-02-21 12:37:04,"2,744s",PASSED
"verifyTextPresent(""Пользователь сохранен"", true)",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:37:04,2022-02-21 12:37:06,"2,074s",PASSED
"click(findTestObject(""Object Repository/vrach/profile/Page_/exit""))",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:37:06,2022-02-21 12:37:08,"2,012s",PASSED
closeBrowser(),Linux - Chrome 97.0.4692.71,,,2022-02-21 12:37:08,2022-02-21 12:37:09,"0,623s",PASSED
,,,,,,,
