Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Доктор,Linux - Chrome 97.0.4692.71,,,2022-03-03 12:35:24,2022-03-03 12:52:49,"17m - 25,039s",FAILED
,,,,,,,
Test Cases/Доктор/дописать проверку на игрока Проверка вкладки Питание,Linux - Chrome 97.0.4692.71,,,2022-03-03 12:35:26,2022-03-03 12:40:04,"4m - 38,517s",FAILED
"callTestCase(findTestCase(""Доктор/Авторизация врач""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:35:31,2022-03-03 12:36:56,"1m - 24,857s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Доктор)/Case (Питание)/span_pitanie""))",Linux - Chrome 97.0.4692.71,Вкладка Питание,,2022-03-03 12:36:56,2022-03-03 12:37:08,"11,909s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Доктор)/Case (Питание)/place_choose school""))",Linux - Chrome 97.0.4692.71,Поле введите школу,,2022-03-03 12:37:08,2022-03-03 12:37:14,"5,492s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Доктор)/Case (Питание)/div_Avangard""))",Linux - Chrome 97.0.4692.71,Выбор Авангард,,2022-03-03 12:37:14,2022-03-03 12:37:16,"2,112s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Доктор)/Case (Питание)/place choose team""))",Linux - Chrome 97.0.4692.71,Поле ввода команды,,2022-03-03 12:37:16,2022-03-03 12:37:18,"1,995s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Доктор)/Case (Питание)/div_omsk""))",Linux - Chrome 97.0.4692.71,Ввести Омские Ястребы,,2022-03-03 12:37:18,2022-03-03 12:37:52,"34,342s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Доктор)/Case (Питание)/button_edit""))",Linux - Chrome 97.0.4692.71,Нажать кнопку редактровать,,2022-03-03 12:37:52,2022-03-03 12:40:02,"2m - 9,653s",FAILED
,,,,,,,
Test Cases/Доктор/Просмотр профиля,Linux - Chrome 97.0.4692.71,,,2022-03-03 12:40:04,2022-03-03 12:43:25,"3m - 20,850s",PASSED
"callTestCase(findTestCase(""Доктор/Авторизация врач""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:40:05,2022-03-03 12:43:10,"3m - 4,858s",PASSED
"click(findTestObject(""Object Repository/vrach/profile/Page_/span_TestDoctormail.ru""))",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:43:10,2022-03-03 12:43:18,"8,067s",PASSED
"click(findTestObject(""Object Repository/vrach/profile/Page_/save""))",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:43:18,2022-03-03 12:43:20,"2,061s",PASSED
"verifyTextPresent(""Пользователь сохранен"", true)",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:43:20,2022-03-03 12:43:22,"2,261s",PASSED
"click(findTestObject(""Object Repository/vrach/profile/Page_/exit""))",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:43:22,2022-03-03 12:43:25,"2,707s",PASSED
closeBrowser(),Linux - Chrome 97.0.4692.71,,,2022-03-03 12:43:25,2022-03-03 12:43:25,"0,540s",PASSED
,,,,,,,
Test Cases/Доктор/Психотест (психолог),Linux - Chrome 97.0.4692.71,,,2022-03-03 12:43:25,2022-03-03 12:45:26,"2m - 0,713s",PASSED
"openBrowser("""")",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:43:26,2022-03-03 12:44:24,"57,560s",PASSED
maximizeWindow(),Linux - Chrome 97.0.4692.71,,,2022-03-03 12:44:24,2022-03-03 12:44:24,"0,553s",PASSED
"navigateToUrl(""https://stars-stage.hawk.ru:8080/"")",Linux - Chrome 97.0.4692.71,адрес сайта ,,2022-03-03 12:44:24,2022-03-03 12:44:33,"8,862s",PASSED
"setText(findTestObject(""Avangard New/Object (Психолог)/login (Логин Психолог)""), ""psychoTEST@mail.ru"")",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:44:33,2022-03-03 12:44:38,"4,605s",PASSED
"setText(findTestObject(""Avangard New/Object (Психолог)/password (Пароль Психолог)""), ""psychoTEST@mail.ru"", STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:44:38,2022-03-03 12:44:42,"4,200s",PASSED
"click(findTestObject(""Object Repository/vrach/psychotest/Page_/go""))",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:44:42,2022-03-03 12:44:44,"2,130s",PASSED
