Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"callTestCase(findTestCase(""Доктор/Авторизация врач""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-04-04 12:51:40,2022-04-04 12:57:04,"5m - 23,225s",PASSED
"click(findTestObject(""Object Repository/vrach/profile/Page_/span_TestDoctormail.ru""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 12:57:04,2022-04-04 12:57:14,"10,881s",PASSED
"click(findTestObject(""Object Repository/vrach/profile/Page_/save""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 12:57:14,2022-04-04 12:57:16,"1,873s",PASSED
"verifyTextPresent(""Пользователь сохранен"", true)",Linux - Chrome 97.0.4692.71,,,2022-04-04 12:57:16,2022-04-04 12:57:19,"2,508s",PASSED
"click(findTestObject(""Object Repository/vrach/profile/Page_/exit""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 12:57:19,2022-04-04 12:57:21,"1,960s",PASSED
closeBrowser(),Linux - Chrome 97.0.4692.71,,,2022-04-04 12:57:21,2022-04-04 12:57:21,"0,550s",PASSED
,,,,,,,
Test Cases/Доктор/Психотест (психолог),Linux - Chrome 97.0.4692.71,,,2022-04-04 12:57:21,2022-04-04 13:03:13,"5m - 51,690s",FAILED
"openBrowser("""")",Linux - Chrome 97.0.4692.71,,,2022-04-04 12:57:22,2022-04-04 13:00:43,"3m - 20,791s",PASSED
maximizeWindow(),Linux - Chrome 97.0.4692.71,,,2022-04-04 13:00:43,2022-04-04 13:00:43,"0,575s",PASSED
"navigateToUrl(""https://stars-stage.hawk.ru:8080/"")",Linux - Chrome 97.0.4692.71,адрес сайта ,,2022-04-04 13:00:43,2022-04-04 13:00:50,"6,444s",PASSED
"setText(findTestObject(""Avangard New/Object (Психолог)/login (Логин Психолог)""), ""psychotest@test.ru"")",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:00:50,2022-04-04 13:00:54,"3,987s",PASSED
"setText(findTestObject(""Avangard New/Object (Психолог)/password (Пароль Психолог)""), ""psychotest@test.ru"", STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:00:54,2022-04-04 13:00:57,"3,683s",PASSED
"click(findTestObject(""Object Repository/vrach/psychotest/Page_/go""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:00:57,2022-04-04 13:00:59,"1,849s",PASSED
"click(findTestObject(""Object Repository/vrach/psychotest/Page_/psychotest""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:00:59,2022-04-04 13:01:11,"11,947s",PASSED
"verifyTextPresent(""Психологический профиль"", false)",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:01:11,2022-04-04 13:01:13,"1,640s",PASSED
"click(findTestObject(""Object Repository/vrach/psychotest/Page_/school""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:01:13,2022-04-04 13:01:15,"1,949s",PASSED
"click(findTestObject(""Object Repository/vrach/psychotest/Page_/avanguard""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:01:15,2022-04-04 13:01:48,"33,022s",PASSED
"click(findTestObject(""Object Repository/vrach/psychotest/Page_/team""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:01:48,2022-04-04 13:01:50,"1,824s",PASSED
"click(findTestObject(""Object Repository/vrach/psychotest/Page_/varteam""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:01:50,2022-04-04 13:02:23,"32,976s",PASSED
"click(findTestObject(""Object Repository/vrach/psychotest/Page_/player""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:02:23,2022-04-04 13:02:24,"1,825s",PASSED
"click(findTestObject(""Object Repository/vrach/psychotest/Page_/varplayer""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:02:24,2022-04-04 13:03:11,"46,499s",FAILED
,,,,,,,
Test Cases/Доктор/Создание карточки болезни,Linux - Chrome 97.0.4692.71,,,2022-04-04 13:03:13,2022-04-04 13:20:37,"17m - 24,003s",PASSED
"callTestCase(findTestCase(""Доктор/Авторизация врач""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:03:13,2022-04-04 13:06:03,"2m - 49,594s",PASSED
"click(findTestObject(""Avangard New/Object (Доктор)/Case (Создание карточки и удаление)/button_add""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:06:03,2022-04-04 13:06:19,"15,768s",PASSED
"click(findTestObject(""Avangard New/Object (Доктор)/Case (Создание карточки и удаление)/school""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:06:19,2022-04-04 13:06:22,"2,890s",PASSED
"click(findTestObject(""Avangard New/Object (Доктор)/Case (Создание карточки и удаление)/avanguard""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:06:22,2022-04-04 13:06:24,"2,416s",PASSED
"click(findTestObject(""Avangard New/Object (Доктор)/Case (Создание карточки и удаление)/team""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:06:24,2022-04-04 13:06:26,"2,162s",PASSED
"click(findTestObject(""Avangard New/Object (Доктор)/Case (Создание карточки и удаление)/var_team""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:06:26,2022-04-04 13:06:29,"2,579s",PASSED
"click(findTestObject(""Avangard New/Object (Доктор)/Case (Создание карточки и удаление)/player""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:06:29,2022-04-04 13:06:31,"2,057s",PASSED
"click(findTestObject(""Avangard New/Object (Доктор)/Case (Создание карточки и удаление)/var_player""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:06:31,2022-04-04 13:06:33,"2,106s",PASSED
"click(findTestObject(""Avangard New/Object (Доктор)/Case (Создание карточки и удаление)/tip""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:06:33,2022-04-04 13:06:35,"1,971s",PASSED
"click(findTestObject(""Avangard New/Object (Доктор)/Case (Создание карточки и удаление)/travma""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:06:35,2022-04-04 13:06:37,"2,025s",PASSED
"click(findTestObject(""Avangard New/Object (Доктор)/Case (Создание карточки и удаление)/stady 1""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:06:37,2022-04-04 13:06:39,"1,972s",PASSED
"click(findTestObject(""Avangard New/Object (Доктор)/Case (Создание карточки и удаление)/choise_stady""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:06:39,2022-04-04 13:06:41,"2,237s",PASSED
"click(findTestObject(""Avangard New/Object (Доктор)/Case (Создание карточки и удаление)/tip travm""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:06:41,2022-04-04 13:06:44,"2,377s",PASSED
"click(findTestObject(""Avangard New/Object (Доктор)/Case (Создание карточки и удаление)/choise_travm""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:06:44,2022-04-04 13:06:46,"2,404s",PASSED
"setText(findTestObject(""Avangard New/Object (Доктор)/Case (Создание карточки и удаление)/dop opisanie""), ""автотестирование "")",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:06:46,2022-04-04 13:06:50,"4,502s",PASSED
"click(findTestObject(""Avangard New/Object (Доктор)/Case (Создание карточки и удаление)/button_save""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:06:50,2022-04-04 13:06:53,"2,105s",PASSED
"verifyTextPresent(""Карточка успешно сохранена"", false)",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:06:53,2022-04-04 13:06:57,"4,397s",PASSED
"callTestCase(findTestCase(""Доктор/Проверка в профиле статуса (переиспользуется в Создание карточки болезни)""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:06:57,2022-04-04 13:09:42,"2m - 44,777s",PASSED
"callTestCase(findTestCase(""Доктор/Вкладки удаление (переиспользуется в Создание карточки болезни)""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:09:42,2022-04-04 13:15:26,"5m - 43,846s",PASSED
"callTestCase(findTestCase(""Доктор/Проверка доступности игрока (переиспользуется Создание карточки болезни)""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-04-04 13:15:26,2022-04-04 13:20:36,"5m - 10,863s",PASSED
closeBrowser(),Linux - Chrome 97.0.4692.71,,,2022-04-04 13:20:36,2022-04-04 13:20:37,"0,505s",PASSED
